UTC Time, Parameter, Value
2021-09-08 03:31:15, Doppler_noise, -0.01029598519744468
2021-09-08 03:31:25, Doppler_noise, 0.0026336614185993312
2021-09-08 03:31:35, Doppler_noise, 0.002865876647888399
2021-09-08 03:31:45, Doppler_noise, -0.0039462955467115535
2021-09-08 03:32:05, Doppler_noise, -0.01297392297578881
2021-09-08 03:32:25, Doppler_noise, 0.000546922151443141
2021-09-08 03:32:45, Doppler_noise, -0.00567253767121656
2021-09-08 03:32:55, Doppler_noise, 0.0065689975964460245
2021-09-08 03:33:15, Doppler_noise, 0.001598734911453903
2021-09-08 03:33:25, Doppler_noise, -0.00869582269831426
2021-09-08 03:33:35, Doppler_noise, 0.0016950596809692795
2021-09-08 03:33:55, Doppler_noise, 0.005327421528022569
2021-09-08 03:34:15, Doppler_noise, 0.0036294127595510872
2021-09-08 03:34:25, Doppler_noise, 0.008421125658514937
2021-09-08 03:34:35, Doppler_noise, 0.0040614199207311685
2021-09-08 03:34:45, Doppler_noise, -0.00021050074883532943
2021-09-08 03:35:05, Doppler_noise, 0.004302985551362326
2021-09-08 03:35:15, Doppler_noise, -0.004251728994290716
2021-09-08 03:35:25, Doppler_noise, -0.009008894612748009
2021-09-08 03:35:35, Doppler_noise, 0.006385387647696916
2021-09-08 03:35:45, Doppler_noise, -0.003952503631239779
2021-09-08 03:36:05, Doppler_noise, -0.01836361263224262
2021-09-08 03:36:15, Doppler_noise, -0.0015232916364311675
2021-09-08 03:36:35, Doppler_noise, -0.008887086841696146
2021-09-08 03:36:45, Doppler_noise, -0.010114303660657242
2021-09-08 03:37:05, Doppler_noise, -0.008510198915587353
2021-09-08 03:37:15, Doppler_noise, -0.0109343903241097
2021-09-08 03:37:25, Doppler_noise, -0.0022143116007100616
2021-09-08 03:37:35, Doppler_noise, 0.0032554241763591563
2021-09-08 03:37:45, Doppler_noise, -0.004849703925401627
2021-09-08 03:37:55, Doppler_noise, -0.009898653521645427
2021-09-08 03:38:05, Doppler_noise, -0.013264512760315483
2021-09-08 03:38:15, Doppler_noise, -0.01498310582655904
2021-09-08 03:38:25, Doppler_noise, 0.0010325035337928057
2021-09-08 03:38:35, Doppler_noise, 0.0014183816753075007
2021-09-08 03:39:15, Doppler_noise, 0.0009988382973915575
2021-09-08 03:39:25, Doppler_noise, -0.0048334192524635
2021-09-08 03:39:45, Doppler_noise, 0.006245312024361738
2021-09-08 03:39:55, Doppler_noise, -0.015386446545903707
2021-09-08 03:40:05, Doppler_noise, -0.017915403536449048
2021-09-08 03:40:15, Doppler_noise, -0.010010457779003444
2021-09-08 03:40:35, Doppler_noise, 0.002862516988329844
2021-09-08 03:40:45, Doppler_noise, 0.007591780785105584
2021-09-08 03:40:55, Doppler_noise, 0.006998864801062155
2021-09-08 03:41:15, Doppler_noise, -0.005135825233310243
2021-09-08 03:41:25, Doppler_noise, -0.00356854006292906
2021-09-08 03:41:45, Doppler_noise, -0.0017830941526426614
2021-09-08 03:41:55, Doppler_noise, -0.0015232059729441971
2021-09-08 03:42:05, Doppler_noise, 0.007175486329174419
2021-09-08 03:42:25, Doppler_noise, -0.005606087841101726
2021-09-08 03:42:45, Doppler_noise, 0.00831855761020961
2021-09-08 03:43:15, Doppler_noise, 0.005272261873301432
2021-09-08 03:43:25, Doppler_noise, -0.0012842722068171495
2021-09-08 03:43:35, Doppler_noise, -0.0009649175058257241
2021-09-08 03:43:45, Doppler_noise, -0.0055016368908127325
2021-09-08 03:43:55, Doppler_noise, -0.016385885164481806
2021-09-08 03:44:05, Doppler_noise, 0.0005958410879429721
2021-09-08 03:44:15, Doppler_noise, -0.000994340277657102
2021-09-08 03:44:25, Doppler_noise, 0.006274281709352181
2021-09-08 03:44:35, Doppler_noise, -0.008985923780528537
2021-09-08 03:44:45, Doppler_noise, -0.00959218997672906
2021-09-08 03:44:55, Doppler_noise, -0.007490903551115478
2021-09-08 03:46:15, Doppler_noise, 0.0038910279764650113
2021-09-08 03:46:25, Doppler_noise, -0.002131202165742252
2021-09-08 03:46:35, Doppler_noise, -0.0029613937588237604
2021-09-08 03:46:45, Doppler_noise, 0.005190164014948096
2021-09-08 03:46:55, Doppler_noise, -0.002322568072145259
2021-09-08 03:47:35, Doppler_noise, 0.004433120469343521
2021-09-08 03:47:45, Doppler_noise, 0.008345111481048662
2021-09-08 03:47:55, Doppler_noise, -0.008799616069381953
2021-09-08 03:48:05, Doppler_noise, -0.013164280200385292
2021-09-08 03:48:15, Doppler_noise, -0.016690686378524333
2021-09-08 03:10:05, Freq_Detection, 5383127.394082667
2021-09-08 03:10:25, Freq_Detection, 5383237.8685927335
2021-09-08 03:10:35, Freq_Detection, 5383293.251677841
2021-09-08 03:10:45, Freq_Detection, 5383348.700455435
2021-09-08 03:10:55, Freq_Detection, 5383404.242317053
2021-09-08 03:11:05, Freq_Detection, 5383459.88204096
2021-09-08 03:11:15, Freq_Detection, 5383515.628070837
2021-09-08 03:11:25, Freq_Detection, 5383571.428964204
2021-09-08 03:11:35, Freq_Detection, 5383627.360116243
2021-09-08 03:11:45, Freq_Detection, 5383683.352770549
2021-09-08 03:11:55, Freq_Detection, 5383739.449136224
2021-09-08 03:12:05, Freq_Detection, 5383795.625265154
2021-09-08 03:12:15, Freq_Detection, 5383851.867665046
2021-09-08 03:12:25, Freq_Detection, 5383908.226160294
2021-09-08 03:13:05, Freq_Detection, 5384134.570392331
2021-09-08 03:13:15, Freq_Detection, 5384191.384322507
2021-09-08 03:13:25, Freq_Detection, 5384248.28020509
2021-09-08 03:13:35, Freq_Detection, 5384305.265480044
2021-09-08 03:14:05, Freq_Detection, 5384476.778748313
2021-09-08 03:14:15, Freq_Detection, 5384534.144655512
2021-09-08 03:14:25, Freq_Detection, 5384591.598878045
2021-09-08 03:14:35, Freq_Detection, 5384649.145333884
2021-09-08 03:14:45, Freq_Detection, 5384706.768567504
2021-09-08 03:15:05, Freq_Detection, 5384822.312059537
2021-09-08 03:15:15, Freq_Detection, 5384880.230699335
2021-09-08 03:15:25, Freq_Detection, 5384938.24104427
2021-09-08 03:15:35, Freq_Detection, 5384996.33958647
2021-09-08 03:15:45, Freq_Detection, 5385054.518140585
2021-09-08 03:15:55, Freq_Detection, 5385112.8287812285
2021-09-08 03:16:15, Freq_Detection, 5385229.661848771
2021-09-08 03:17:05, Freq_Detection, 5385523.468779372
2021-09-08 03:17:15, Freq_Detection, 5385582.508906263
2021-09-08 03:17:35, Freq_Detection, 5385700.879991952
2021-09-08 03:17:45, Freq_Detection, 5385760.20440456
2021-09-08 03:17:55, Freq_Detection, 5385819.632855836
2021-09-08 03:18:05, Freq_Detection, 5385879.140988984
2021-09-08 03:18:15, Freq_Detection, 5385938.747916914
2021-09-08 03:18:25, Freq_Detection, 5385998.450106034
2021-09-08 03:18:35, Freq_Detection, 5386058.26898207
2021-09-08 03:18:45, Freq_Detection, 5386118.171753692
2021-09-08 03:18:55, Freq_Detection, 5386178.151821259
2021-09-08 03:19:05, Freq_Detection, 5386238.268240135
2021-09-08 03:19:15, Freq_Detection, 5386298.461598603
2021-09-08 03:19:45, Freq_Detection, 5386479.628600747
2021-09-08 03:19:55, Freq_Detection, 5386540.1997203585
